id,Age,Attrition,BusinessTravel,DailyRate,Department,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Tax,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsWithCurrManager
8397306528,40,0,Non-Travel,1142,Research & Development,2,Life Sciences,4,Male,72,2,Healthcare Representative,4,Divorced,4069,0.044,3,Yes,3,3,8,2,3,2,2
4816511806,45,0,Travel_Rarely,538,Research & Development,4,Technical Degree,1,Male,66,3,Healthcare Representative,2,Divorced,7441,0.027,1,No,3,1,10,4,3,8,7
5544781923,35,0,Travel_Rarely,1402,Sales,4,Life Sciences,2,Female,98,1,Sales Representative,3,Married,2430,0.082,0,No,4,1,6,5,3,3,2
6083945844,32,0,Travel_Rarely,824,Research & Development,2,Life Sciences,4,Female,67,2,Research Scientist,2,Married,5878,0.052,3,No,3,1,12,2,3,1,5
8722633014,36,0,Travel_Rarely,1157,Sales,4,Life Sciences,3,Male,70,1,Sales Representative,4,Single,2644,0.033,3,Yes,4,4,7,3,2,2,2
3511470749,48,0,Travel_Rarely,492,Sales,4,Life Sciences,3,Female,96,2,Sales Executive,3,Divorced,6439,0.087,8,No,3,3,18,2,3,7,7
9270643891,29,0,Travel_Rarely,598,Research & Development,3,Life Sciences,3,Male,91,1,Research Scientist,3,Married,2451,0.081,6,No,3,1,5,2,2,0,0
7336622976,33,0,Travel_Rarely,1242,Sales,4,Life Sciences,1,Male,46,2,Sales Executive,1,Married,6392,0.075,2,No,3,4,8,6,1,2,2
9107248784,30,1,Travel_Rarely,740,Sales,3,Life Sciences,2,Male,64,2,Sales Executive,1,Married,9714,0.03,1,No,3,4,10,4,3,8,7
2603199994,38,0,Travel_Frequently,888,Human Resources,4,Human Resources,3,Male,71,2,Human Resources,3,Married,6077,0.043,3,No,3,3,10,2,3,3,2
5569672508,35,0,Travel_Rarely,992,Research & Development,3,Medical,4,Male,68,1,Laboratory Technician,1,Single,2450,0.068,1,No,3,2,3,3,3,0,2
6010337356,30,0,Travel_Rarely,1288,Sales,4,Technical Degree,3,Male,33,3,Sales Executive,2,Married,9250,0.042,3,No,3,2,9,3,3,2,3
3293650716,35,1,Travel_Rarely,104,Research & Development,3,Life Sciences,1,Female,69,1,Laboratory Technician,1,Divorced,2074,0.023,1,Yes,3,4,1,2,3,0,0
649249658,53,1,Travel_Rarely,607,Research & Development,5,Technical Degree,3,Female,78,3,Manufacturing Director,4,Married,10169,0.06,0,No,3,2,34,4,3,7,9
2439390259,38,1,Travel_Rarely,903,Research & Development,3,Medical,3,Male,81,2,Manufacturing Director,2,Married,4855,0.056,4,No,3,1,7,2,3,2,4
6659758992,32,0,Non-Travel,1200,Research & Development,4,Technical Degree,4,Male,62,2,Research Scientist,1,Married,4087,0.033,4,No,3,2,9,3,2,5,2
3215482452,48,0,Travel_Rarely,1108,Research & Development,4,Other,3,Female,65,1,Research Scientist,1,Married,2367,0.064,8,No,3,4,10,3,2,2,6
1942628390,34,0,Travel_Rarely,479,Research & Development,4,Medical,1,Male,35,1,Research Scientist,4,Single,2972,0.053,1,No,3,3,1,4,1,0,0
8148087814,55,0,Travel_Rarely,685,Sales,5,Marketing,3,Male,60,5,Manager,4,Married,19586,0.012,1,No,4,3,36,3,3,6,13
2970986183,34,0,Travel_Rarely,1351,Research & Development,4,Life Sciences,2,Male,45,2,Research Scientist,4,Married,5484,0.035,9,No,3,2,9,3,2,2,1
3772652395,26,0,Travel_Rarely,474,Research & Development,3,Life Sciences,1,Female,89,1,Research Scientist,4,Married,2061,0.02,1,No,4,1,1,5,3,0,0
6838933551,38,0,Travel_Rarely,1245,Sales,3,Life Sciences,3,Male,80,2,Sales Executive,2,Married,9924,0.08,0,No,3,4,10,3,3,8,7
5358194177,38,0,Travel_Rarely,437,Sales,3,Life Sciences,2,Female,90,2,Sales Executive,2,Single,4198,0.066,2,No,3,2,8,5,4,2,2
4793418279,36,0,Travel_Rarely,884,Sales,4,Life Sciences,2,Female,73,2,Sales Executive,3,Single,6815,0.073,6,No,3,1,15,5,3,0,0
2264256923,29,0,Travel_Rarely,1370,Research & Development,1,Medical,2,Male,87,1,Laboratory Technician,1,Single,4723,0.056,1,Yes,3,4,10,3,3,9,5
1121977944,35,0,Travel_Rarely,670,Research & Development,4,Medical,1,Female,51,2,Healthcare Representative,3,Single,6142,0.082,3,Yes,3,3,10,4,3,2,4
443579806,39,0,Travel_Rarely,1462,Sales,3,Medical,4,Male,38,3,Sales Executive,3,Married,8237,0.084,2,No,3,1,11,3,3,6,6
4230080409,29,0,Travel_Frequently,995,Research & Development,1,Life Sciences,1,Male,87,2,Healthcare Representative,4,Divorced,8853,0.035,1,No,3,4,6,0,4,4,3
1150849258,50,0,Travel_Rarely,264,Sales,3,Marketing,3,Male,59,5,Manager,3,Married,19331,0.063,4,Yes,3,3,27,2,3,0,0
9993488097,23,0,Travel_Rarely,977,Research & Development,3,Technical Degree,4,Male,45,1,Research Scientist,3,Married,2073,0.087,2,No,3,4,4,2,3,2,2
9760488493,36,0,Travel_Frequently,1302,Research & Development,4,Life Sciences,1,Male,80,2,Laboratory Technician,1,Married,5562,0.064,3,Yes,3,4,9,3,3,2,2
4581995361,42,0,Travel_Rarely,1059,Research & Development,2,Other,4,Male,93,5,Manager,4,Single,19613,0.021,8,No,4,4,24,2,3,0,1
4263307305,35,0,Travel_Rarely,750,Research & Development,3,Life Sciences,2,Male,46,2,Laboratory Technician,3,Married,3407,0.012,1,No,3,4,10,3,2,9,8
3611996416,34,0,Travel_Frequently,653,Research & Development,4,Technical Degree,4,Male,92,2,Healthcare Representative,3,Married,5063,0.043,1,No,3,2,8,3,2,2,7
51294249,40,0,Travel_Rarely,118,Sales,2,Life Sciences,4,Female,84,2,Sales Executive,1,Married,4639,0.061,1,No,3,3,5,2,3,4,2
7548405952,43,0,Travel_Rarely,990,Research & Development,3,Technical Degree,4,Male,87,1,Laboratory Technician,2,Divorced,4876,0.026,5,No,3,3,8,0,3,4,2
2266881590,35,0,Travel_Rarely,1349,Research & Development,2,Life Sciences,3,Male,63,1,Laboratory Technician,4,Married,2690,0.034,1,No,3,4,1,5,2,0,1
5285751047,46,0,Travel_Rarely,563,Sales,4,Life Sciences,4,Male,56,4,Manager,1,Single,17567,0.032,1,No,3,2,27,5,1,0,12
6913418477,28,1,Travel_Rarely,329,Research & Development,3,Medical,3,Male,51,1,Laboratory Technician,2,Married,2408,0.022,1,Yes,3,3,1,3,3,1,0
3007870690,22,0,Non-Travel,457,Research & Development,2,Other,2,Female,85,1,Research Scientist,3,Married,2814,0.05,1,Yes,3,2,4,2,2,2,3
1710685913,50,0,Travel_Frequently,1234,Research & Development,5,Medical,2,Male,41,4,Healthcare Representative,3,Married,11245,0.044,2,Yes,3,3,32,3,3,8,13
1265510067,32,0,Travel_Rarely,634,Research & Development,4,Other,2,Female,35,1,Research Scientist,4,Married,3312,0.016,3,No,3,4,6,3,3,2,2
8246900234,44,0,Travel_Rarely,1313,Research & Development,3,Medical,2,Female,31,5,Research Director,4,Divorced,19049,0.044,0,Yes,3,4,23,4,2,7,10
4016305594,30,0,Travel_Rarely,241,Research & Development,3,Medical,2,Male,48,1,Research Scientist,2,Married,2141,0.072,1,No,3,2,6,3,2,4,1
6510951304,45,0,Travel_Rarely,1015,Research & Development,5,Medical,3,Female,50,2,Laboratory Technician,1,Single,5769,0.038,1,Yes,3,1,10,3,3,7,4
3812110237,45,0,Non-Travel,336,Sales,3,Marketing,1,Male,52,2,Sales Executive,1,Married,4385,0.087,1,No,3,1,10,2,3,7,5
3896035800,31,0,Travel_Frequently,715,Sales,4,Other,4,Male,54,2,Sales Executive,1,Single,5332,0.015,7,No,3,4,10,3,3,2,3
8633076128,36,0,Travel_Rarely,559,Research & Development,4,Life Sciences,3,Female,76,2,Manufacturing Director,3,Married,4663,0.064,9,Yes,3,2,7,2,3,2,1
8495084503,34,0,Travel_Frequently,426,Research & Development,4,Life Sciences,3,Male,42,2,Manufacturing Director,4,Divorced,4724,0.047,1,No,3,1,9,3,3,7,2
3121311751,49,0,Travel_Rarely,722,Research & Development,4,Life Sciences,3,Female,84,1,Laboratory Technician,1,Married,3211,0.016,1,No,3,4,10,3,2,6,4
2573787273,39,0,Travel_Rarely,1387,Research & Development,5,Medical,2,Male,76,2,Manufacturing Director,1,Married,5377,0.037,2,No,3,4,10,3,3,7,7
6619099785,27,0,Travel_Rarely,1302,Research & Development,3,Other,4,Male,67,1,Laboratory Technician,1,Divorced,4066,0.089,1,No,3,1,7,3,3,7,7
8610319733,35,0,Travel_Rarely,819,Research & Development,5,Life Sciences,2,Male,48,2,Research Scientist,1,Married,5208,0.049,1,No,3,4,16,2,3,15,10
246412453,28,0,Travel_Rarely,580,Research & Development,3,Medical,2,Female,39,2,Manufacturing Director,1,Divorced,4877,0.02,0,No,4,2,6,5,2,3,0
1336899492,21,0,Travel_Rarely,546,Research & Development,1,Medical,3,Male,97,1,Research Scientist,4,Single,3117,0.088,1,No,3,3,3,2,3,2,2
3658580496,18,1,Travel_Frequently,544,Sales,2,Medical,2,Female,70,1,Sales Representative,4,Single,1569,0.034,1,Yes,3,3,0,2,4,0,0
925786551,47,0,Travel_Rarely,1176,Human Resources,4,Life Sciences,4,Female,98,5,Manager,3,Married,19658,0.027,3,No,3,3,27,2,3,2,0
5228254307,39,0,Travel_Rarely,170,Research & Development,2,Medical,3,Male,76,2,Laboratory Technician,3,Divorced,3069,0.057,0,No,3,4,11,3,3,8,7
5817167905,40,0,Travel_Rarely,884,Research & Development,3,Life Sciences,1,Female,80,3,Manufacturing Director,3,Married,10435,0.059,1,No,3,4,18,2,3,15,12
8525761087,35,0,Non-Travel,208,Research & Development,4,Life Sciences,3,Female,52,2,Healthcare Representative,3,Married,4148,0.083,1,No,3,4,15,5,3,11,9
2241219487,37,0,Travel_Rarely,671,Research & Development,3,Life Sciences,3,Male,85,2,Manufacturing Director,3,Married,5768,0.071,3,No,3,1,9,2,2,3,2
9593901582,39,0,Travel_Frequently,711,Research & Development,3,Medical,1,Female,81,2,Manufacturing Director,3,Single,5042,0.023,0,No,3,4,10,2,1,2,8
895649578,45,0,Travel_Rarely,1329,Research & Development,2,Other,4,Female,59,2,Manufacturing Director,4,Divorced,5770,0.053,1,No,3,1,10,3,3,7,9
3567619810,38,0,Travel_Rarely,397,Research & Development,2,Medical,4,Female,54,3,Manufacturing Director,3,Married,7756,0.047,3,Yes,3,4,10,6,4,4,2
3077707373,35,1,Travel_Rarely,737,Sales,3,Medical,4,Male,55,3,Sales Executive,1,Married,10306,0.017,9,No,3,3,15,3,3,12,0
1719805865,37,0,Travel_Rarely,1470,Research & Development,3,Medical,2,Female,71,1,Research Scientist,2,Married,3936,0.09,1,No,3,1,8,2,1,4,7
9955753811,40,0,Travel_Rarely,448,Research & Development,3,Life Sciences,3,Female,84,3,Manufacturing Director,4,Single,7945,0.026,6,Yes,3,4,18,2,2,2,3
5487846,44,0,Travel_Frequently,602,Human Resources,5,Human Resources,1,Male,37,2,Human Resources,4,Married,5743,0.056,4,Yes,3,3,14,3,3,7,2
1918848491,48,0,Travel_Frequently,365,Research & Development,5,Medical,3,Male,89,4,Manager,4,Married,15202,0.02,2,No,4,2,23,3,3,2,2
2275041532,35,1,Travel_Rarely,763,Sales,2,Medical,1,Male,59,2,Sales Executive,4,Divorced,5440,0.016,6,Yes,3,4,7,2,2,2,2
8215320775,24,0,Travel_Frequently,567,Research & Development,1,Technical Degree,1,Female,32,1,Research Scientist,4,Single,3760,0.026,1,Yes,3,3,6,2,3,3,3
5602373683,27,0,Travel_Rarely,486,Research & Development,3,Medical,2,Female,86,1,Research Scientist,3,Married,3517,0.048,7,No,3,1,5,0,3,2,2
5195430225,27,0,Travel_Frequently,591,Research & Development,3,Medical,4,Male,87,1,Research Scientist,4,Single,2580,0.058,2,No,3,3,6,0,2,2,2
9461403534,40,1,Travel_Rarely,1329,Research & Development,3,Life Sciences,1,Male,73,1,Laboratory Technician,1,Single,2166,0.063,3,Yes,3,2,10,3,1,2,3
5595394315,29,0,Travel_Rarely,469,Sales,3,Medical,3,Male,42,2,Sales Executive,3,Single,5869,0.022,9,No,3,3,8,2,3,2,4
8169930200,36,0,Travel_Rarely,711,Research & Development,4,Life Sciences,2,Female,42,3,Healthcare Representative,1,Married,8008,0.077,4,No,3,3,9,6,3,2,2
7540972483,25,0,Travel_Frequently,772,Research & Development,1,Life Sciences,4,Male,77,2,Manufacturing Director,3,Divorced,5206,0.073,1,No,3,3,7,6,3,7,7
3354042508,39,0,Travel_Rarely,492,Research & Development,3,Medical,4,Male,66,2,Manufacturing Director,2,Married,5295,0.028,4,No,4,3,7,3,3,4,0
4340669288,49,0,Travel_Rarely,301,Research & Development,4,Other,1,Female,72,4,Research Director,2,Married,16413,0.076,3,No,3,2,27,2,3,2,2
9178915899,50,0,Travel_Rarely,813,Research & Development,5,Life Sciences,4,Female,50,3,Research Director,1,Divorced,13269,0.069,5,No,3,3,19,3,3,11,11
5503926625,20,0,Travel_Rarely,1141,Sales,3,Medical,3,Female,31,1,Sales Representative,3,Single,2783,0.042,1,No,3,1,2,3,3,2,2
4406249575,34,0,Travel_Rarely,1130,Research & Development,3,Life Sciences,4,Female,66,2,Research Scientist,2,Divorced,5433,0.039,1,No,3,3,11,2,3,8,9
6918387987,36,0,Travel_Rarely,311,Research & Development,3,Life Sciences,1,Male,77,1,Laboratory Technician,2,Single,2013,0.086,2,No,3,3,15,4,3,3,3
5405989991,49,0,Travel_Rarely,465,Research & Development,1,Life Sciences,3,Female,41,4,Healthcare Representative,3,Married,13966,0.067,2,Yes,3,2,30,3,3,11,12
406972249,36,0,Non-Travel,894,Research & Development,4,Medical,4,Female,33,2,Manufacturing Director,3,Married,4374,0.016,0,No,3,3,4,6,3,2,2
234303751,36,0,Travel_Rarely,1040,Research & Development,2,Life Sciences,4,Male,79,2,Healthcare Representative,1,Divorced,6842,0.052,6,No,4,1,13,3,3,4,4
1863584447,54,0,Travel_Rarely,584,Research & Development,5,Medical,2,Female,91,4,Manager,3,Married,17426,0.04,3,No,4,3,36,6,3,8,7
5046709481,43,0,Travel_Rarely,1291,Research & Development,2,Life Sciences,3,Male,65,4,Research Director,3,Married,17603,0.022,1,No,4,1,14,3,3,10,11
2401129316,35,1,Travel_Frequently,880,Sales,4,Other,4,Male,36,2,Sales Executive,4,Single,4581,0.074,3,Yes,4,1,13,2,4,9,7
6900473768,38,0,Travel_Frequently,1189,Research & Development,3,Life Sciences,4,Male,90,2,Research Scientist,4,Married,4735,0.083,7,No,3,4,19,4,4,11,9
8677563156,29,0,Travel_Rarely,991,Sales,3,Medical,1,Male,43,2,Sales Executive,2,Divorced,4187,0.06,1,Yes,3,2,10,3,2,0,9
271104783,33,0,Travel_Rarely,392,Sales,4,Medical,4,Male,93,2,Sales Executive,4,Divorced,5505,0.071,1,No,3,3,6,5,3,2,4
2903437505,32,0,Travel_Rarely,977,Research & Development,3,Medical,4,Male,45,2,Research Scientist,2,Divorced,5470,0.055,0,No,3,3,10,4,2,5,6
9670115264,31,0,Travel_Rarely,1112,Sales,4,Life Sciences,1,Female,67,2,Sales Executive,4,Married,5476,0.048,1,No,3,1,10,2,3,0,2
2376436133,49,0,Travel_Rarely,464,Research & Development,3,Medical,4,Female,74,1,Laboratory Technician,1,Divorced,2587,0.072,4,Yes,3,2,17,2,2,2,2
2317887477,38,0,Travel_Frequently,148,Research & Development,3,Medical,4,Female,42,1,Laboratory Technician,2,Single,2440,0.073,1,No,4,2,4,3,3,3,3
1819777839,47,0,Travel_Rarely,1225,Sales,4,Life Sciences,2,Female,47,4,Manager,2,Divorced,15972,0.016,6,No,3,3,29,2,3,2,2
6832891369,49,0,Travel_Rarely,809,Research & Development,3,Life Sciences,3,Male,36,4,Manager,3,Single,15379,0.073,4,No,3,1,23,2,3,7,0
5086186285,41,0,Travel_Rarely,1206,Sales,2,Life Sciences,4,Male,80,3,Sales Executive,3,Single,7082,0.082,3,Yes,3,4,21,2,3,0,2
9039643636,20,0,Travel_Rarely,727,Sales,1,Life Sciences,4,Male,54,1,Sales Representative,1,Single,2728,0.017,1,No,3,1,2,3,3,2,2
8041452167,33,0,Non-Travel,530,Sales,3,Life Sciences,3,Female,36,2,Sales Executive,4,Divorced,5368,0.048,1,Yes,4,3,7,2,3,5,2
5209851141,36,0,Travel_Rarely,1351,Research & Development,4,Life Sciences,1,Male,80,2,Healthcare Representative,3,Married,5347,0.076,6,No,3,2,10,2,2,2,2
7904649438,44,0,Travel_Rarely,528,Human Resources,3,Life Sciences,3,Female,44,1,Human Resources,4,Divorced,3195,0.04,4,Yes,3,1,8,2,3,2,2
3537459149,23,1,Travel_Rarely,1320,Research & Development,1,Medical,4,Male,93,1,Laboratory Technician,3,Single,3989,0.041,1,Yes,3,1,5,2,3,4,2
8411035808,38,0,Travel_Rarely,1495,Research & Development,2,Medical,4,Female,87,1,Laboratory Technician,3,Married,3306,0.079,7,No,3,4,7,5,2,0,0
1569384576,53,0,Travel_Rarely,1395,Research & Development,4,Medical,2,Male,48,3,Healthcare Representative,4,Married,7005,0.016,3,No,3,3,11,2,3,3,2
180646672,48,1,Travel_Frequently,708,Sales,2,Medical,4,Female,95,1,Sales Representative,3,Married,2655,0.038,2,Yes,3,3,19,3,3,7,7
8882150186,32,1,Travel_Rarely,1259,Research & Development,4,Life Sciences,4,Male,95,1,Laboratory Technician,2,Single,1393,0.058,1,No,3,1,1,2,3,0,0
8922261684,26,0,Non-Travel,786,Research & Development,3,Medical,4,Male,76,1,Laboratory Technician,4,Single,2570,0.071,1,No,4,3,7,5,3,7,7
9789749961,55,0,Travel_Rarely,1441,Research & Development,3,Technical Degree,1,Male,94,1,Research Scientist,2,Divorced,3537,0.058,5,No,3,4,8,1,3,2,2
9795200771,34,0,Travel_Rarely,1157,Research & Development,2,Medical,2,Male,57,2,Laboratory Technician,4,Married,3986,0.064,1,No,3,3,15,3,4,10,13
136980414,60,0,Travel_Rarely,370,Research & Development,4,Medical,3,Male,92,3,Healthcare Representative,4,Divorced,10883,0.081,3,No,4,3,19,2,4,0,0
3385306329,33,0,Travel_Rarely,267,Research & Development,3,Medical,2,Male,79,1,Laboratory Technician,2,Married,2028,0.045,1,No,3,4,14,6,3,11,13
2501215303,37,0,Travel_Frequently,1278,Sales,4,Medical,3,Male,31,2,Sales Executive,4,Divorced,9525,0.09,1,No,3,3,6,2,2,3,3
8388451871,34,0,Travel_Rarely,678,Research & Development,3,Life Sciences,2,Female,35,1,Research Scientist,4,Married,2929,0.084,1,No,3,2,10,3,3,9,7
2484986599,23,1,Travel_Rarely,427,Sales,3,Life Sciences,3,Male,99,1,Sales Representative,4,Divorced,2275,0.019,1,Yes,4,2,3,2,3,2,2
339751185,44,0,Travel_Rarely,921,Research & Development,3,Life Sciences,3,Female,96,3,Healthcare Representative,4,Married,7879,0.082,1,Yes,3,2,9,2,3,7,7
681867027,35,0,Travel_Frequently,146,Research & Development,4,Medical,1,Male,79,1,Research Scientist,4,Single,4930,0.035,0,Yes,3,3,6,2,4,4,4
5257092786,43,0,Travel_Rarely,1179,Sales,3,Medical,4,Male,73,2,Sales Executive,4,Married,7847,0.085,1,Yes,3,1,10,3,3,9,8
2806001056,24,0,Travel_Rarely,581,Research & Development,3,Medical,3,Male,62,1,Research Scientist,3,Married,4401,0.067,1,No,3,4,5,1,3,3,4
2186164973,41,0,Travel_Rarely,918,Sales,3,Marketing,4,Male,35,3,Sales Executive,3,Single,9241,0.065,1,No,3,2,10,3,3,8,7
5828745824,29,0,Travel_Rarely,1082,Research & Development,4,Medical,4,Female,43,1,Laboratory Technician,3,Married,2974,0.062,9,No,3,3,9,2,3,3,2
804123373,36,0,Travel_Rarely,530,Sales,4,Life Sciences,3,Female,51,2,Sales Representative,4,Single,4502,0.011,3,No,3,3,17,2,2,7,7
1134385781,45,0,Non-Travel,1238,Research & Development,1,Life Sciences,3,Male,74,3,Healthcare Representative,3,Married,10748,0.086,3,No,4,4,25,3,2,15,4
117854352,24,1,Travel_Rarely,240,Human Resources,1,Human Resources,4,Male,58,1,Human Resources,3,Married,1555,0.023,1,No,3,3,1,2,3,0,0
4025672839,47,1,Travel_Frequently,1093,Sales,3,Life Sciences,3,Male,82,4,Sales Executive,3,Married,12936,0.032,7,No,3,3,25,3,1,5,10
1986267288,26,0,Travel_Rarely,390,Research & Development,4,Medical,4,Male,62,1,Laboratory Technician,3,Married,2305,0.067,1,No,3,3,3,3,4,2,2
760810540,45,0,Travel_Rarely,1005,Research & Development,2,Technical Degree,4,Female,48,4,Research Director,2,Single,16704,0.017,1,No,3,3,21,2,3,6,6
3322672913,32,0,Travel_Frequently,585,Research & Development,3,Life Sciences,1,Male,56,1,Research Scientist,3,Married,3433,0.033,6,No,3,1,10,3,2,2,3
2622025335,31,0,Travel_Rarely,741,Research & Development,4,Life Sciences,2,Male,69,1,Laboratory Technician,3,Married,3477,0.048,1,No,3,4,6,2,4,2,3
5660968406,41,0,Non-Travel,552,Human Resources,3,Human Resources,3,Male,60,2,Human Resources,2,Married,6430,0.02,6,No,3,2,10,4,3,2,2
5109636036,40,0,Travel_Rarely,369,Research & Development,2,Life Sciences,2,Female,92,2,Manufacturing Director,1,Married,6516,0.063,2,Yes,3,2,18,3,3,0,0
8316259184,24,0,Travel_Rarely,506,Research & Development,1,Medical,2,Male,91,1,Laboratory Technician,1,Divorced,3907,0.058,1,No,3,2,6,2,4,2,2
2413297871,46,0,Travel_Rarely,717,Research & Development,4,Life Sciences,3,Male,34,2,Healthcare Representative,2,Single,5562,0.067,6,No,3,4,19,3,3,7,9
6815008355,35,0,Travel_Rarely,1370,Research & Development,4,Life Sciences,4,Male,49,2,Manufacturing Director,3,Married,6883,0.09,2,No,3,2,17,3,3,7,7
357803671,30,0,Travel_Rarely,793,Research & Development,1,Life Sciences,2,Male,33,1,Research Scientist,4,Married,2862,0.074,1,No,3,2,10,2,2,0,8
1154661423,47,0,Non-Travel,543,Sales,4,Marketing,3,Male,87,2,Sales Executive,2,Married,4978,0.076,7,No,3,4,4,3,1,0,0
6832629648,46,0,Travel_Rarely,1277,Sales,3,Life Sciences,3,Male,74,3,Sales Executive,4,Divorced,10368,0.011,4,Yes,3,2,13,5,2,6,3
8216659024,36,1,Travel_Rarely,1456,Sales,5,Marketing,2,Male,96,2,Sales Executive,1,Divorced,6134,0.06,5,Yes,3,2,16,3,3,2,2
7715938815,32,1,Travel_Rarely,964,Sales,2,Life Sciences,1,Male,34,2,Sales Executive,2,Single,6735,0.082,6,No,3,2,10,2,3,0,0
9810861907,23,0,Travel_Rarely,160,Research & Development,1,Medical,3,Female,51,1,Laboratory Technician,2,Single,3295,0.082,1,No,3,3,3,3,1,2,2
6416964031,31,0,Travel_Frequently,163,Research & Development,1,Technical Degree,4,Female,30,2,Manufacturing Director,4,Single,5238,0.079,2,No,4,4,9,3,2,4,4
2707639389,39,0,Non-Travel,792,Research & Development,3,Life Sciences,4,Male,77,2,Laboratory Technician,4,Married,6472,0.067,1,Yes,3,4,9,2,3,8,8
193691698,32,0,Travel_Rarely,371,Sales,3,Life Sciences,4,Male,80,3,Sales Executive,3,Married,9610,0.082,3,No,3,3,10,2,1,3,2
5339509400,40,0,Travel_Rarely,611,Sales,4,Medical,2,Male,88,5,Manager,2,Single,19833,0.082,1,No,3,2,21,3,2,8,8
5343547893,45,0,Travel_Rarely,176,Human Resources,3,Life Sciences,3,Female,56,3,Human Resources,3,Married,9756,0.045,4,No,4,3,9,2,4,0,3
9911267903,30,0,Travel_Frequently,1312,Research & Development,4,Technical Degree,4,Female,78,1,Research Scientist,1,Single,4968,0.032,0,No,3,4,10,2,3,7,7
2046484983,24,0,Travel_Frequently,897,Human Resources,3,Medical,1,Male,59,1,Human Resources,4,Married,2145,0.021,0,No,3,4,3,2,3,2,1
5227857601,30,1,Travel_Frequently,600,Human Resources,3,Human Resources,3,Female,66,1,Human Resources,4,Divorced,2180,0.073,6,No,3,3,6,0,2,2,2
7012753951,31,0,Travel_Rarely,1003,Sales,3,Technical Degree,1,Male,51,2,Sales Executive,3,Married,8346,0.071,1,No,3,3,6,3,3,2,2
5307510462,27,0,Travel_Rarely,1054,Research & Development,3,Medical,3,Female,67,1,Research Scientist,4,Single,3445,0.056,1,No,3,3,6,5,2,2,4
4965884078,29,1,Travel_Rarely,428,Sales,3,Marketing,2,Female,52,1,Sales Representative,2,Single,2760,0.062,1,No,3,3,2,3,3,2,2
7318072676,29,0,Travel_Frequently,461,Research & Development,3,Life Sciences,4,Male,70,2,Healthcare Representative,3,Single,6294,0.064,8,Yes,3,4,10,5,4,2,2
5589166799,30,0,Travel_Rarely,979,Sales,2,Marketing,3,Male,94,3,Sales Executive,1,Divorced,7140,0.087,2,No,3,1,12,2,3,7,7
4034627689,34,0,Travel_Rarely,181,Research & Development,4,Medical,4,Male,97,1,Research Scientist,4,Married,2932,0.041,0,Yes,3,1,6,3,3,0,2
4526067288,33,0,Non-Travel,1283,Sales,3,Marketing,4,Female,62,2,Sales Executive,2,Single,5147,0.08,8,No,3,4,13,2,2,7,7
3428366050,49,0,Travel_Rarely,1313,Sales,4,Marketing,4,Female,80,2,Sales Executive,4,Single,4507,0.07,3,No,3,3,8,1,4,1,4
1141481588,33,1,Travel_Rarely,211,Sales,3,Life Sciences,1,Female,74,3,Sales Executive,1,Single,8564,0.076,2,Yes,4,3,11,2,2,0,0
212774050,38,0,Travel_Frequently,594,Research & Development,2,Medical,3,Female,75,1,Laboratory Technician,2,Married,2468,0.039,4,No,3,2,9,4,2,1,5
7231816274,31,1,Travel_Rarely,1079,Sales,4,Marketing,1,Male,70,3,Sales Executive,3,Married,8161,0.084,2,No,3,1,10,2,3,0,0
630110085,29,0,Travel_Rarely,590,Research & Development,3,Technical Degree,4,Female,91,1,Research Scientist,1,Divorced,2109,0.023,1,No,3,3,1,2,3,0,0
6020526062,30,0,Travel_Rarely,305,Research & Development,3,Life Sciences,3,Male,58,2,Healthcare Representative,3,Married,5294,0.032,3,No,3,3,10,3,3,0,7
7159695968,32,0,Non-Travel,953,Research & Development,4,Technical Degree,2,Male,65,1,Research Scientist,2,Single,2718,0.073,2,No,3,2,12,3,3,7,7
23688963,38,0,Travel_Rarely,833,Research & Development,3,Medical,2,Male,60,2,Healthcare Representative,4,Married,5811,0.074,3,Yes,3,3,15,2,3,0,0
1142815552,43,1,Travel_Frequently,807,Research & Development,3,Technical Degree,3,Male,38,1,Research Scientist,3,Married,2437,0.083,9,Yes,3,4,6,4,3,0,0
4956032706,42,0,Travel_Rarely,855,Research & Development,3,Medical,2,Male,57,1,Laboratory Technician,2,Divorced,2766,0.067,8,No,4,2,7,6,2,3,4
5855433447,55,0,Travel_Rarely,478,Research & Development,3,Medical,3,Male,60,5,Research Director,1,Married,19038,0.081,8,No,3,2,34,2,3,0,0
6181146733,33,0,Non-Travel,775,Research & Development,3,Technical Degree,4,Male,90,2,Research Scientist,2,Divorced,3055,0.029,5,No,3,4,11,2,2,8,7
6773273765,41,0,Travel_Rarely,548,Research & Development,4,Life Sciences,3,Male,94,1,Laboratory Technician,1,Divorced,2289,0.028,1,No,4,2,5,2,3,3,4
919266908,34,0,Non-Travel,1375,Sales,3,Life Sciences,4,Male,87,2,Sales Executive,3,Divorced,4001,0.065,1,Yes,3,3,15,3,3,14,7
9198028448,53,0,Non-Travel,661,Research & Development,4,Medical,1,Female,60,4,Manufacturing Director,3,Married,12965,0.074,4,Yes,4,4,27,2,2,2,2
